ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
12209	"ENSDARG00000005350"	"dip2ba"	chr23	-	27375890	27376367	27375890	27375914	27376254	27376367
12210	"ENSDARG00000004954"	"grna"	chr3	-	29916881	29917372	29916881	29917130	29917207	29917372
12211	"ENSDARG00000004954"	"grna"	chr3	-	29923155	29923590	29923155	29923373	29923489	29923590
12212	"ENSDARG00000005547"	"rint1"	chr4	-	18505518	18505957	18505518	18505656	18505732	18505957
12213	"ENSDARG00000021324"	"nsun4"	chr2	+	10163637	10164055	10163637	10163792	10163890	10164055
12214	"ENSDARG00000062727"	"cep290"	chr25	-	17972717	17973189	17972717	17972851	17972927	17973189
12215	"ENSDARG00000062727"	"cep290"	chr25	-	17972927	17973189	17972927	17973012	17973091	17973189
12216	"ENSDARG00000062727"	"cep290"	chr25	-	17977672	17978147	17977672	17977966	17978126	17978147
12217	"ENSDARG00000062727"	"cep290"	chr25	-	17997252	17997720	17997252	17997445	17997666	17997720
12218	"ENSDARG00000062727"	"cep290"	chr25	-	17997252	17997720	17997252	17997586	17997666	17997720
12219	"ENSDARG00000037958"	"nosip"	chr3	+	32532894	32533200	32532894	32532990	32533094	32533200
12220	"ENSDARG00000037958"	"nosip"	chr3	+	32534848	32535126	32534848	32534936	32535016	32535126
12221	"ENSDARG00000037958"	"nosip"	chr3	+	32535593	32535893	32535593	32535664	32535795	32535893
12222	"ENSDARG00000037958"	"nosip"	chr3	+	32535795	32536162	32535795	32535893	32536090	32536162
12223	"ENSDARG00000061205"	"stag1a"	chr2	+	25077495	25077823	25077495	25077572	25077652	25077823
12224	"ENSDARG00000061205"	"stag1a"	chr2	+	25081198	25081453	25081198	25081272	25081357	25081453
12225	"ENSDARG00000061205"	"stag1a"	chr2	+	25092200	25092592	25092200	25092229	25092521	25092592
12226	"ENSDARG00000061205"	"stag1a"	chr2	+	25094585	25094956	25094585	25094662	25094863	25094956
12227	"ENSDARG00000061205"	"stag1a"	chr2	+	25094585	25094956	25094585	25094666	25094863	25094956
12228	"ENSDARG00000023659"	"gabpb1"	chr18	-	88281	88633	88281	88389	88529	88633
12229	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167456	31167511
12230	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167466	31167511
12231	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167467	31167511
12232	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167471	31167511
12233	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167481	31167511
12234	"ENSDARG00000021343"	"wsb1"	chr15	-	31166912	31167511	31166912	31167085	31167492	31167511
12235	"ENSDARG00000054950"	"eef2kmt"	chr3	-	28869832	28870304	28869832	28869982	28870131	28870304
12236	"ENSDARG00000054950"	"eef2kmt"	chr3	-	28872077	28872305	28872077	28872179	28872251	28872305
12237	"ENSDARG00000104722"	"myl2a"	chr5	+	1609042	1609314	1609042	1609147	1609237	1609314
12238	"ENSDARG00000053744"	"dcdc2b"	chr13	+	33310272	33310762	33310272	33310332	33310581	33310762
12239	"ENSDARG00000053744"	"dcdc2b"	chr13	+	33312720	33313100	33312720	33312867	33313018	33313100
12240	"ENSDARG00000100221"	"BX511018.2"	chr4	+	57321127	57321586	57321127	57321173	57321456	57321586
12241	"ENSDARG00000114086"	NA	chr9	+	1119124	1119532	1119124	1119264	1119416	1119532
12242	"ENSDARG00000114086"	NA	chr9	+	1127508	1127859	1127508	1127541	1127712	1127859
12243	"ENSDARG00000114086"	NA	chr9	+	1131071	1131475	1131071	1131271	1131374	1131475
12244	"ENSDARG00000114086"	NA	chr9	+	1133050	1133294	1133050	1133189	1133286	1133294
12245	"ENSDARG00000053058"	"rps11"	chr3	+	37788031	37788428	37788031	37788166	37788353	37788428
12246	"ENSDARG00000053058"	"rps11"	chr3	+	37788353	37788767	37788353	37788429	37788638	37788767
12247	"ENSDARG00000053058"	"rps11"	chr3	+	37788353	37788767	37788353	37788429	37788640	37788767
12248	"ENSDARG00000043856"	"amd1"	chr20	+	2967837	2968060	2967837	2967906	2968017	2968060
12249	"ENSDARG00000043856"	"amd1"	chr20	+	2967837	2968060	2967837	2967907	2968017	2968060
12250	"ENSDARG00000043856"	"amd1"	chr20	+	2971475	2972073	2971475	2971503	2971980	2972073
12251	"ENSDARG00000056258"	"cdc27"	chr3	+	22050511	22050957	22050511	22050700	22050828	22050957
12252	"ENSDARG00000013921"	"frya"	chr15	+	31832278	31832735	31832278	31832447	31832643	31832735
12253	"ENSDARG00000013921"	"frya"	chr15	+	31832643	31832935	31832643	31832736	31832920	31832935
12254	"ENSDARG00000013921"	"frya"	chr15	+	31900255	31900688	31900255	31900339	31900684	31900688
12255	"ENSDARG00000058646"	"ptprna"	chr9	+	7607581	7607830	7607581	7607655	7607747	7607830
12256	"ENSDARG00000058646"	"ptprna"	chr9	+	7607581	7607830	7607581	7607655	7607790	7607830
12257	"ENSDARG00000058646"	"ptprna"	chr9	+	7607790	7608198	7607790	7607825	7608078	7608198
12258	"ENSDARG00000058646"	"ptprna"	chr9	+	7607790	7608198	7607790	7607830	7608078	7608198
12259	"ENSDARG00000060506"	"sos2"	chr13	-	36642226	36642603	36642226	36642268	36642352	36642603
12260	"ENSDARG00000060506"	"sos2"	chr13	-	36655359	36655676	36655359	36655458	36655571	36655676
12261	"ENSDARG00000071469"	"znf618"	chr5	+	70301140	70301417	70301140	70301188	70301323	70301417
12262	"ENSDARG00000068247"	"luzp2"	chr18	-	37865999	37866473	37865999	37866167	37866407	37866473
12263	"ENSDARG00000038067"	"smurf2"	chr3	-	25306487	25306836	25306487	25306624	25306791	25306836
12264	"ENSDARG00000062135"	"sytl5"	chr9	-	30341769	30342104	30341769	30341899	30342005	30342104
12265	"ENSDARG00000101490"	"si:ch73-281i18.6"	chr19	-	3921849	3922066	3921849	3921902	3922021	3922066
12266	"ENSDARG00000101490"	"si:ch73-281i18.6"	chr19	-	3921849	3922066	3921849	3921910	3922021	3922066
12267	"ENSDARG00000025338"	"hagh"	chr3	-	18787808	18788136	18787808	18787972	18788054	18788136
12268	"ENSDARG00000062198"	"pcm1"	chr1	+	16634949	16635446	16634949	16635113	16635216	16635446
12269	"ENSDARG00000062198"	"pcm1"	chr1	+	16635535	16635861	16635535	16635652	16635731	16635861
12270	"ENSDARG00000062198"	"pcm1"	chr1	+	16646682	16647017	16646682	16646869	16646957	16647017
12271	"ENSDARG00000062198"	"pcm1"	chr1	+	16646957	16647253	16646957	16647017	16647187	16647253
12272	"ENSDARG00000062198"	"pcm1"	chr1	+	16649929	16650228	16649929	16650081	16650164	16650228
12273	"ENSDARG00000062198"	"pcm1"	chr1	+	16649929	16650228	16649929	16650081	16650166	16650228
12274	"ENSDARG00000062198"	"pcm1"	chr1	+	16650166	16650536	16650166	16650228	16650345	16650536
12275	"ENSDARG00000062198"	"pcm1"	chr1	+	16650166	16650536	16650166	16650234	16650345	16650536
12276	"ENSDARG00000031299"	"dhrs11b"	chr15	+	15406938	15407160	15406938	15406985	15407067	15407160
12277	"ENSDARG00000031299"	"dhrs11b"	chr15	+	15406938	15407304	15406938	15407160	15407238	15407304
12278	"ENSDARG00000018441"	"heg1"	chr9	+	38696617	38696856	38696617	38696660	38696800	38696856
12279	"ENSDARG00000018441"	"heg1"	chr9	+	38699798	38700207	38699798	38699878	38700072	38700207
12280	"ENSDARG00000103578"	"gtf2b"	chr2	-	22489075	22489393	22489075	22489209	22489306	22489393
12281	"ENSDARG00000103578"	"gtf2b"	chr2	-	22489075	22489393	22489075	22489209	22489310	22489393
12282	"ENSDARG00000098424"	"CABZ01079241.1"	chr5	+	4444739	4444929	4444739	4444871	4444892	4444929
12283	"ENSDARG00000098424"	"CABZ01079241.1"	chr5	+	4463838	4463970	4463838	4463908	4463920	4463970
12284	"ENSDARG00000010583"	"pard3ab"	chr2	+	43329204	43330059	43329204	43329435	43329753	43330059
12285	"ENSDARG00000059653"	"kdm2aa"	chr1	+	44846931	44847236	44846931	44847070	44847158	44847236
12286	"ENSDARG00000059653"	"kdm2aa"	chr1	+	44847732	44848175	44847732	44847839	44848051	44848175
12287	"ENSDARG00000059653"	"kdm2aa"	chr1	+	44866187	44866572	44866187	44866279	44866356	44866572
12288	"ENSDARG00000058820"	"bin1b"	chr6	-	7013097	7013293	7013097	7013130	7013240	7013293
12289	"ENSDARG00000029457"	"cacna1sa"	chr22	-	919188	919492	919188	919257	919337	919492
12290	"ENSDARG00000029457"	"cacna1sa"	chr22	-	928621	929066	928621	928648	928763	929066
12291	"ENSDARG00000029457"	"cacna1sa"	chr22	-	928763	929066	928763	928811	928933	929066
12292	"ENSDARG00000029457"	"cacna1sa"	chr22	-	934990	935268	934990	935126	935215	935268
12293	"ENSDARG00000107130"	"CU927890.1"	chr5	-	71664638	71664886	71664638	71664686	71664814	71664886
12294	"ENSDARG00000107130"	"CU927890.1"	chr5	-	71664814	71665091	71664814	71664886	71664983	71665091
12295	"ENSDARG00000093549"	"selenop"	chr8	+	31437466	31437873	31437466	31437676	31437730	31437873
12296	"ENSDARG00000093549"	"selenop"	chr8	+	31437466	31437873	31437466	31437665	31437755	31437873
12297	"ENSDARG00000093549"	"selenop"	chr8	+	31437466	31437873	31437466	31437676	31437757	31437873
12298	"ENSDARG00000037928"	"ddx42"	chr3	-	31886510	31886892	31886510	31886639	31886728	31886892
12299	"ENSDARG00000073998"	"si:ch211-23l10.3"	chr3	-	16476154	16476605	16476154	16476241	16476497	16476605
12300	"ENSDARG00000079639"	NA	chr5	-	72024290	72024692	72024290	72024369	72024621	72024692
12301	"ENSDARG00000079639"	NA	chr5	-	72027341	72027828	72027341	72027466	72027638	72027828
12302	"ENSDARG00000079639"	NA	chr5	-	72027341	72027828	72027341	72027466	72027737	72027828
12303	"ENSDARG00000001169"	"hsd17b8"	chr19	+	7174342	7174729	7174342	7174545	7174633	7174729
12304	"ENSDARG00000076745"	"zgc:193811"	chr3	+	31946884	31947239	31946884	31947045	31947125	31947239
12305	"ENSDARG00000075164"	"mylk5"	chr3	+	31678640	31679006	31678640	31678768	31678852	31679006
12306	"ENSDARG00000079994"	"akap13"	chr25	+	11278567	11278877	11278567	11278631	11278726	11278877
12307	"ENSDARG00000052402"	"dnmt3ba"	chr8	+	23358026	23358391	23358026	23358153	23358245	23358391
12308	"ENSDARG00000052402"	"dnmt3ba"	chr8	+	23363946	23364381	23363946	23364013	23364316	23364381
12309	"ENSDARG00000052402"	"dnmt3ba"	chr8	+	23377222	23377546	23377222	23377308	23377423	23377546
12310	"ENSDARG00000068261"	"pros1"	chr1	-	344154	344612	344154	344383	344484	344612
12311	"ENSDARG00000001549"	"sp3a"	chr9	+	2762636	2762981	2762636	2762732	2762870	2762981
12312	"ENSDARG00000069521"	"vps29"	chr21	+	17008133	17008533	17008133	17008216	17008297	17008533
12313	"ENSDARG00000103933"	"fancm"	chr17	+	701148	701460	701148	701166	701167	701460
12314	"ENSDARG00000103933"	"fancm"	chr17	+	701167	701460	701167	701185	701186	701460
12315	"ENSDARG00000103933"	"fancm"	chr17	+	701186	701460	701186	701204	701205	701460
12316	"ENSDARG00000103933"	"fancm"	chr17	+	701205	701460	701205	701226	701227	701460
12317	"ENSDARG00000098591"	"tubb2b"	chr8	-	52714518	52714841	52714518	52714629	52714733	52714841
12318	"ENSDARG00000054337"	"ap1g2"	chr2	-	38309029	38309493	38309029	38309154	38309316	38309493
12319	"ENSDARG00000010572"	"slc25a25a"	chr8	-	2611381	2611674	2611381	2611540	2611654	2611674
12320	"ENSDARG00000010572"	"slc25a25a"	chr8	-	2614779	2615076	2614779	2614867	2614954	2615076
12321	"ENSDARG00000057513"	"mdm4"	chr11	-	22905415	22905632	22905415	22905488	22905563	22905632
12322	"ENSDARG00000057513"	"mdm4"	chr11	-	22905415	22905894	22905415	22905632	22905720	22905894
12323	"ENSDARG00000057513"	"mdm4"	chr11	-	22911796	22912099	22911796	22911930	22912035	22912099
12324	"ENSDARG00000075017"	"myzap"	chr7	-	52399506	52400003	52399506	52399659	52399893	52400003
12325	"ENSDARG00000075017"	"myzap"	chr7	-	52416562	52417060	52416562	52416637	52416871	52417060
12326	"ENSDARG00000075017"	"myzap"	chr7	-	52416562	52417060	52416562	52416637	52417001	52417060
12327	"ENSDARG00000042652"	"rreb1b"	chr2	+	21053147	21053637	21053147	21053337	21053421	21053637
12328	"ENSDARG00000104413"	"rogdi"	chr3	-	36431035	36431212	36431035	36431060	36431162	36431212
12329	"ENSDARG00000104413"	"rogdi"	chr3	-	36431035	36431412	36431035	36431212	36431298	36431412
12330	"ENSDARG00000104413"	"rogdi"	chr3	-	36439499	36439864	36439499	36439682	36439795	36439864
12331	"ENSDARG00000021195"	"st8sia6"	chr3	+	16275752	16276062	16275752	16275833	16276023	16276062
12332	"ENSDARG00000021195"	"st8sia6"	chr3	+	16276023	16276313	16276023	16276062	16276168	16276313
12333	"ENSDARG00000021195"	"st8sia6"	chr3	+	16276023	16276511	16276023	16276280	16276398	16276511
12334	"ENSDARG00000021195"	"st8sia6"	chr3	+	16276023	16276511	16276023	16276313	16276398	16276511
12335	"ENSDARG00000076752"	"tmem67"	chr16	+	27567259	27567603	27567259	27567338	27567503	27567603
12336	"ENSDARG00000076752"	"tmem67"	chr16	+	27570886	27571351	27570886	27571170	27571249	27571351
12337	"ENSDARG00000076752"	"tmem67"	chr16	+	27573586	27573977	27573586	27573685	27573761	27573977
12338	"ENSDARG00000076752"	"tmem67"	chr16	+	27573761	27573977	27573761	27573860	27573968	27573977
12339	"ENSDARG00000069409"	"gkup"	chr15	+	21267305	21267535	21267305	21267349	21267429	21267535
12340	"ENSDARG00000069409"	"gkup"	chr15	+	21274759	21275014	21274759	21274823	21274972	21275014
12341	"ENSDARG00000025174"	"zgc:103482"	chr21	+	20400254	20400493	20400254	20400329	20400418	20400493
12342	"ENSDARG00000100420"	"tpcn2"	chr7	-	55048836	55049071	55048836	55048906	55049012	55049071
12343	"ENSDARG00000079291"	"rapgef3"	chr23	+	33420529	33420861	33420529	33420690	33420766	33420861
12344	"ENSDARG00000079291"	"rapgef3"	chr23	+	33429084	33429422	33429084	33429135	33429284	33429422
12345	"ENSDARG00000010563"	"spopla"	chr9	-	10062598	10063047	10062598	10062726	10062869	10063047
12346	"ENSDARG00000018984"	"eya2"	chr6	-	55953833	55954136	55953833	55953947	55954025	55954136
12347	"ENSDARG00000018984"	"eya2"	chr6	-	55958296	55958480	55958296	55958339	55958430	55958480
12348	"ENSDARG00000003573"	"dctn5"	chr3	-	35553040	35553353	35553040	35553152	35553235	35553353
12349	"ENSDARG00000103739"	"bahcc1a"	chr3	+	57127124	57127512	57127124	57127244	57127356	57127512
12350	"ENSDARG00000089749"	"aqp8b"	chr3	-	18573470	18573848	18573470	18573561	18573633	18573848
12351	"ENSDARG00000109289"	"mrps15"	chr16	-	36102419	36102761	36102419	36102611	36102705	36102761
12352	"ENSDARG00000037276"	"map9"	chr1	-	25741447	25741936	25741447	25741583	25741787	25741936
12353	"ENSDARG00000037276"	"map9"	chr1	-	25742325	25742787	25742325	25742560	25742697	25742787
12354	"ENSDARG00000088143"	"sema4gb"	chr12	-	33837013	33837506	33837013	33837236	33837363	33837506
12355	"ENSDARG00000021985"	"ercc2"	chr15	-	23683267	23683573	23683267	23683411	23683485	23683573
12356	"ENSDARG00000021985"	"ercc2"	chr15	-	23683642	23684081	23683642	23683715	23683828	23684081
12357	"ENSDARG00000021985"	"ercc2"	chr15	-	23683828	23684081	23683828	23683921	23684013	23684081
12358	"ENSDARG00000021985"	"ercc2"	chr15	-	23689974	23690327	23689974	23690037	23690229	23690327
12359	"ENSDARG00000074749"	"abca12"	chr9	-	40727164	40727495	40727164	40727231	40727405	40727495
12360	"ENSDARG00000116367"	"si:dkey-51d8.1"	chr4	-	62496271	62497290	62496271	62496708	62497116	62497290
12361	"ENSDARG00000070560"	"nap1l4a"	chr25	-	23561548	23561713	23561548	23561599	23561678	23561713
12362	"ENSDARG00000101043"	"ppl"	chr3	-	36472452	36472937	36472452	36472548	36472840	36472937
12363	"ENSDARG00000101043"	"ppl"	chr3	-	36474988	36475451	36474988	36475030	36475121	36475451
12364	"ENSDARG00000101043"	"ppl"	chr3	-	36475121	36475451	36475121	36475241	36475340	36475451
12365	"ENSDARG00000101043"	"ppl"	chr3	-	36477588	36477829	36477588	36477688	36477760	36477829
12366	"ENSDARG00000101043"	"ppl"	chr3	-	36477588	36477829	36477588	36477688	36477787	36477829
12367	"ENSDARG00000101043"	"ppl"	chr3	-	36477588	36477876	36477588	36477688	36477848	36477876
12368	"ENSDARG00000056530"	"cpamd8"	chr22	+	21261542	21261813	21261542	21261644	21261719	21261813
12369	"ENSDARG00000056530"	"cpamd8"	chr22	+	21262317	21262806	21262317	21262545	21262651	21262806
12370	"ENSDARG00000056530"	"cpamd8"	chr22	+	21264236	21264636	21264236	21264389	21264486	21264636
12371	"ENSDARG00000056530"	"cpamd8"	chr22	+	21284272	21284537	21284272	21284335	21284414	21284537
12372	"ENSDARG00000061187"	"cbx5"	chr23	-	36305929	36306356	36305929	36306135	36306301	36306356
12373	"ENSDARG00000001015"	"znf384l"	chr19	-	6982878	6983098	6982878	6982946	6983026	6983098
12374	"ENSDARG00000090716"	"cltcb"	chr15	+	17292969	17294009	17292969	17293177	17293598	17294009
12375	"ENSDARG00000090716"	"cltcb"	chr15	+	17324655	17324937	17324655	17324669	17324766	17324937
12376	"ENSDARG00000103743"	"si:dkeyp-72e1.9"	chr3	+	36540807	36541191	36540807	36540928	36541049	36541191
12377	"ENSDARG00000032496"	"pon1"	chr16	-	24651729	24652067	24651729	24651930	24652014	24652067
12378	"ENSDARG00000032496"	"pon1"	chr16	-	24655650	24655942	24655650	24655752	24655871	24655942
12379	"ENSDARG00000099927"	"dpf1"	chr15	-	14303054	14303655	14303054	14303383	14303523	14303655
12380	"ENSDARG00000075929"	"si:dkey-219c10.4"	chr9	-	38151170	38151417	38151170	38151192	38151274	38151417
12381	"ENSDARG00000007639"	"cnot4b"	chr4	-	12271387	12271568	12271387	12271402	12271481	12271568
12382	"ENSDARG00000074734"	"msl1a"	chr3	-	23466063	23466496	23466063	23466192	23466428	23466496
12383	"ENSDARG00000074734"	"msl1a"	chr3	-	23468600	23468971	23468600	23468665	23468754	23468971
12384	"ENSDARG00000074734"	"msl1a"	chr3	-	23468754	23469216	23468754	23468975	23469093	23469216
12385	"ENSDARG00000074734"	"msl1a"	chr3	-	23469093	23469522	23469093	23469216	23469322	23469522
12386	"ENSDARG00000074734"	"msl1a"	chr3	-	23471606	23471774	23471606	23471662	23471752	23471774
12387	"ENSDARG00000098627"	"gspt1l"	chr3	+	36653057	36653258	36653057	36653091	36653181	36653258
12388	"ENSDARG00000098627"	"gspt1l"	chr3	+	36659979	36660384	36659979	36660154	36660294	36660384
12389	"ENSDARG00000036630"	"plp2"	chr8	-	49321423	49321741	49321423	49321579	49321689	49321741
12390	"ENSDARG00000004587"	"kat5a"	chr5	+	23597139	23597612	23597139	23597177	23597288	23597612
12391	"ENSDARG00000004587"	"kat5a"	chr5	+	23597288	23597612	23597288	23597355	23597539	23597612
12392	"ENSDARG00000004587"	"kat5a"	chr5	+	23598445	23598788	23598445	23598574	23598719	23598788
12393	"ENSDARG00000103313"	"rhot1b"	chr6	+	18573868	18574142	18573868	18573977	18574056	18574142
12394	"ENSDARG00000103313"	"rhot1b"	chr6	+	18581853	18582179	18581853	18581959	18582058	18582179
12395	"ENSDARG00000103313"	"rhot1b"	chr6	+	18585015	18585452	18585015	18585156	18585351	18585452
12396	"ENSDARG00000038068"	"ddx5"	chr3	-	25270718	25271090	25270718	25270810	25270949	25271090
12397	"ENSDARG00000038068"	"ddx5"	chr3	-	25270718	25271090	25270718	25270810	25270951	25271090
12398	"ENSDARG00000038068"	"ddx5"	chr3	-	25270949	25271295	25270949	25271171	25271291	25271295
12399	"ENSDARG00000038068"	"ddx5"	chr3	-	25270949	25272079	25270949	25271171	25271851	25272079
12400	"ENSDARG00000038068"	"ddx5"	chr3	-	25270949	25272079	25270949	25271090	25272019	25272079
12401	"ENSDARG00000038068"	"ddx5"	chr3	-	25270949	25272079	25270949	25271295	25272019	25272079
12402	"ENSDARG00000038068"	"ddx5"	chr3	-	25271851	25272079	25271851	25271866	25272019	25272079
12403	"ENSDARG00000038068"	"ddx5"	chr3	-	25271851	25272079	25271851	25271906	25272019	25272079
12404	"ENSDARG00000038068"	"ddx5"	chr3	-	25271851	25272079	25271851	25271922	25272019	25272079
12405	"ENSDARG00000038068"	"ddx5"	chr3	-	25271851	25272079	25271851	25271934	25272019	25272079
12406	"ENSDARG00000038068"	"ddx5"	chr3	-	25271851	25272079	25271851	25271937	25272019	25272079
12407	"ENSDARG00000038068"	"ddx5"	chr3	-	25272019	25272223	25272019	25272079	25272162	25272223
12408	"ENSDARG00000038068"	"ddx5"	chr3	-	25272162	25272436	25272162	25272224	25272320	25272436
12409	"ENSDARG00000038068"	"ddx5"	chr3	-	25272162	25272436	25272162	25272224	25272356	25272436
12410	"ENSDARG00000038068"	"ddx5"	chr3	-	25272320	25272686	25272320	25272431	25272521	25272686
12411	"ENSDARG00000038068"	"ddx5"	chr3	-	25272356	25272694	25272356	25272436	25272521	25272694
12412	"ENSDARG00000038068"	"ddx5"	chr3	-	25273024	25273483	25273024	25273166	25273245	25273483
12413	"ENSDARG00000038068"	"ddx5"	chr3	-	25273018	25273315	25273018	25273166	25273249	25273315
12414	"ENSDARG00000038068"	"ddx5"	chr3	-	25273018	25273434	25273018	25273315	25273406	25273434
12415	"ENSDARG00000038068"	"ddx5"	chr3	-	25273249	25273483	25273249	25273315	25273407	25273483
12416	"ENSDARG00000038068"	"ddx5"	chr3	-	25273406	25273712	25273406	25273540	25273619	25273712
